Plot Title: PigeonPt_1.11.20_COHEN LAB,,,
#,"Date Time, GMT-08:00","Temp, °F (LGR S/N: 20572409, SEN S/N: 20572409)",End Of File (LGR S/N: 20572409)
5382,1/31/2021 9:15,52.75,
5383,1/31/2021 9:20,52.75,
5384,1/31/2021 9:25,52.75,
5385,1/31/2021 9:30,52.75,
5386,1/31/2021 9:35,52.925,
5387,1/31/2021 9:40,52.925,
5388,1/31/2021 9:45,52.925,
5389,1/31/2021 9:50,52.925,
5390,1/31/2021 9:55,52.925,
5391,1/31/2021 10:00,52.925,
5392,1/31/2021 10:05,52.925,
5393,1/31/2021 10:10,52.925,
5394,1/31/2021 10:15,52.925,
5395,1/31/2021 10:20,52.925,
5396,1/31/2021 10:25,52.925,
5397,1/31/2021 10:30,52.75,
5398,1/31/2021 10:35,52.925,
5399,1/31/2021 10:40,52.925,
5400,1/31/2021 10:45,52.925,
5401,1/31/2021 10:50,52.925,
5402,1/31/2021 10:55,52.925,
5403,1/31/2021 11:00,52.925,
5404,1/31/2021 11:05,52.925,
5405,1/31/2021 11:10,52.925,
5406,1/31/2021 11:15,52.925,
5407,1/31/2021 11:20,52.925,
5408,1/31/2021 11:25,52.925,
5409,1/31/2021 11:30,52.925,
5410,1/31/2021 11:35,52.925,
5411,1/31/2021 11:40,52.925,
5412,1/31/2021 11:45,52.925,
5413,1/31/2021 11:50,53.1,
5414,1/31/2021 11:55,52.925,
5415,1/31/2021 12:00,53.1,
5416,1/31/2021 12:05,53.1,
5417,1/31/2021 12:10,53.1,
5418,1/31/2021 12:15,53.1,
5419,1/31/2021 12:20,53.1,
5420,1/31/2021 12:25,53.1,
5421,1/31/2021 12:30,53.1,
5422,1/31/2021 12:35,53.1,
5423,1/31/2021 12:40,53.1,
5424,1/31/2021 12:45,53.1,
5425,1/31/2021 12:50,53.1,
5426,1/31/2021 12:55,53.1,
5427,1/31/2021 13:00,53.1,
5428,1/31/2021 13:05,53.1,
5429,1/31/2021 13:10,53.1,
5430,1/31/2021 13:15,53.1,
5431,1/31/2021 13:20,53.1,
5432,1/31/2021 13:25,53.1,
5433,1/31/2021 13:30,53.1,
5434,1/31/2021 13:35,53.1,
5435,1/31/2021 13:40,53.1,
5436,1/31/2021 13:45,53.1,
5437,1/31/2021 13:50,53.1,
5438,1/31/2021 13:55,53.1,
5439,1/31/2021 14:00,53.1,
5440,1/31/2021 14:05,53.1,
5441,1/31/2021 14:10,53.1,
5442,1/31/2021 14:15,53.1,
5443,1/31/2021 14:20,53.1,
5444,1/31/2021 14:25,53.274,
5445,1/31/2021 14:30,53.1,
5446,1/31/2021 14:35,53.1,
5447,1/31/2021 14:40,53.1,
5448,1/31/2021 14:45,53.1,
5449,1/31/2021 14:50,53.1,
5450,1/31/2021 14:55,53.1,
5451,1/31/2021 15:00,53.1,
5452,1/31/2021 15:05,53.1,
5453,1/31/2021 15:10,53.1,
5454,1/31/2021 15:15,53.1,
5455,1/31/2021 15:20,53.1,
5456,1/31/2021 15:25,53.1,
5457,1/31/2021 15:30,53.1,
5458,1/31/2021 15:35,53.1,
5459,1/31/2021 15:40,53.1,
5460,1/31/2021 15:45,53.1,
5461,1/31/2021 15:50,53.1,
5462,1/31/2021 15:55,53.1,
5463,1/31/2021 16:00,53.1,
5464,1/31/2021 16:05,53.1,
5465,1/31/2021 16:10,53.1,
5466,1/31/2021 16:15,53.1,
5467,1/31/2021 16:20,53.1,
5468,1/31/2021 16:25,53.1,
5469,1/31/2021 16:30,53.1,
5470,1/31/2021 16:35,53.1,
5471,1/31/2021 16:40,53.1,
5472,1/31/2021 16:45,53.1,
5473,1/31/2021 16:50,53.1,
5474,1/31/2021 16:55,53.1,
5475,1/31/2021 17:00,53.1,
5476,1/31/2021 17:05,53.1,
5477,1/31/2021 17:10,53.1,
5478,1/31/2021 17:15,53.1,
5479,1/31/2021 17:20,53.1,
5480,1/31/2021 17:25,53.1,
5481,1/31/2021 17:30,53.1,
5482,1/31/2021 17:35,53.1,
5483,1/31/2021 17:40,53.1,
5484,1/31/2021 17:45,53.1,
5485,1/31/2021 17:50,53.1,
5486,1/31/2021 17:55,53.1,
5487,1/31/2021 18:00,53.1,
5488,1/31/2021 18:05,53.1,
5489,1/31/2021 18:10,53.1,
5490,1/31/2021 18:15,53.1,
5491,1/31/2021 18:20,53.1,
5492,1/31/2021 18:25,53.1,
5493,1/31/2021 18:30,53.1,
5494,1/31/2021 18:35,53.1,
5495,1/31/2021 18:40,52.925,
5496,1/31/2021 18:45,52.925,
5497,1/31/2021 18:50,53.1,
5498,1/31/2021 18:55,52.925,
5499,1/31/2021 19:00,52.925,
5500,1/31/2021 19:05,52.925,
5501,1/31/2021 19:10,52.925,
5502,1/31/2021 19:15,52.925,
5503,1/31/2021 19:20,52.925,
5504,1/31/2021 19:25,52.925,
5505,1/31/2021 19:30,52.925,
5506,1/31/2021 19:35,52.925,
5507,1/31/2021 19:40,52.925,
5508,1/31/2021 19:45,52.925,
5509,1/31/2021 19:50,52.925,
5510,1/31/2021 19:55,52.925,
5511,1/31/2021 20:00,52.925,
5512,1/31/2021 20:05,52.925,
5513,1/31/2021 20:10,52.925,
5514,1/31/2021 20:15,52.925,
5515,1/31/2021 20:20,53.1,
5516,1/31/2021 20:25,52.925,
5517,1/31/2021 20:30,52.925,
5518,1/31/2021 20:35,52.925,
5519,1/31/2021 20:40,52.925,
5520,1/31/2021 20:45,52.925,
5521,1/31/2021 20:50,52.925,
5522,1/31/2021 20:55,52.925,
5523,1/31/2021 21:00,52.925,
5524,1/31/2021 21:05,52.925,
5525,1/31/2021 21:10,52.925,
5526,1/31/2021 21:15,52.925,
5527,1/31/2021 21:20,52.925,
5528,1/31/2021 21:25,52.925,
5529,1/31/2021 21:30,52.925,
5530,1/31/2021 21:35,52.925,
5531,1/31/2021 21:40,52.925,
5532,1/31/2021 21:45,52.925,
5533,1/31/2021 21:50,52.925,
5534,1/31/2021 21:55,52.925,
5535,1/31/2021 22:00,52.925,
5536,1/31/2021 22:05,52.925,
5537,1/31/2021 22:10,52.925,
5538,1/31/2021 22:15,52.925,
5539,1/31/2021 22:20,52.925,
5540,1/31/2021 22:25,52.925,
5541,1/31/2021 22:30,52.925,
5542,1/31/2021 22:35,52.925,
5543,1/31/2021 22:40,52.925,
5544,1/31/2021 22:45,52.925,
5545,1/31/2021 22:50,52.925,
5546,1/31/2021 22:55,52.925,
5547,1/31/2021 23:00,52.925,
5548,1/31/2021 23:05,52.925,
5549,1/31/2021 23:10,52.925,
5550,1/31/2021 23:15,52.925,
5551,1/31/2021 23:20,53.1,
5552,1/31/2021 23:25,53.1,
5553,1/31/2021 23:30,52.925,
5554,1/31/2021 23:35,52.925,
5555,1/31/2021 23:40,53.1,
5556,1/31/2021 23:45,53.1,
5557,1/31/2021 23:50,53.1,
5558,1/31/2021 23:55,53.1,
5559,2/1/2021 0:00,53.1,
5560,2/1/2021 0:05,53.1,
5561,2/1/2021 0:10,53.1,
5562,2/1/2021 0:15,53.1,
5563,2/1/2021 0:20,53.1,
5564,2/1/2021 0:25,53.1,
5565,2/1/2021 0:30,53.1,
5566,2/1/2021 0:35,52.925,
5567,2/1/2021 0:40,53.1,
5568,2/1/2021 0:45,53.1,
5569,2/1/2021 0:50,53.1,
5570,2/1/2021 0:55,53.1,
5571,2/1/2021 1:00,53.1,
5572,2/1/2021 1:05,53.1,
5573,2/1/2021 1:10,53.1,
5574,2/1/2021 1:15,53.1,
5575,2/1/2021 1:20,53.1,
5576,2/1/2021 1:25,53.1,
5577,2/1/2021 1:30,52.925,
5578,2/1/2021 1:35,52.925,
5579,2/1/2021 1:40,52.925,
5580,2/1/2021 1:45,52.925,
5581,2/1/2021 1:50,53.1,
5582,2/1/2021 1:55,53.1,
5583,2/1/2021 2:00,52.925,
5584,2/1/2021 2:05,53.1,
5585,2/1/2021 2:10,52.925,
5586,2/1/2021 2:15,53.1,
5587,2/1/2021 2:20,53.1,
5588,2/1/2021 2:25,53.1,
5589,2/1/2021 2:30,53.1,
5590,2/1/2021 2:35,53.1,
5591,2/1/2021 2:40,53.1,
5592,2/1/2021 2:45,53.1,
5593,2/1/2021 2:50,53.1,
5594,2/1/2021 2:55,53.1,
5595,2/1/2021 3:00,52.925,
5596,2/1/2021 3:05,52.925,
5597,2/1/2021 3:10,52.925,
5598,2/1/2021 3:15,53.1,
5599,2/1/2021 3:20,52.925,
5600,2/1/2021 3:25,53.1,
5601,2/1/2021 3:30,52.925,
5602,2/1/2021 3:35,52.925,
5603,2/1/2021 3:40,52.925,
5604,2/1/2021 3:45,52.925,
5605,2/1/2021 3:50,52.925,
5606,2/1/2021 3:55,52.925,
5607,2/1/2021 4:00,53.1,
5608,2/1/2021 4:05,53.1,
5609,2/1/2021 4:10,53.1,
5610,2/1/2021 4:15,52.925,
5611,2/1/2021 4:20,52.925,
5612,2/1/2021 4:25,52.925,
5613,2/1/2021 4:30,53.1,
5614,2/1/2021 4:35,52.925,
5615,2/1/2021 4:40,52.925,
5616,2/1/2021 4:45,53.1,
5617,2/1/2021 4:50,52.925,
5618,2/1/2021 4:55,52.925,
5619,2/1/2021 5:00,52.925,
5620,2/1/2021 5:05,52.925,
5621,2/1/2021 5:10,52.925,
5622,2/1/2021 5:15,52.925,
5623,2/1/2021 5:20,52.925,
5624,2/1/2021 5:25,52.925,
5625,2/1/2021 5:30,52.925,
5626,2/1/2021 5:35,52.925,
5627,2/1/2021 5:40,52.925,
5628,2/1/2021 5:45,52.925,
5629,2/1/2021 5:50,52.925,
5630,2/1/2021 5:55,52.925,
5631,2/1/2021 6:00,52.925,
5632,2/1/2021 6:05,52.925,
5633,2/1/2021 6:10,52.925,
5634,2/1/2021 6:15,52.925,
5635,2/1/2021 6:20,52.925,
5636,2/1/2021 6:25,52.925,
5637,2/1/2021 6:30,52.925,
5638,2/1/2021 6:35,52.925,
5639,2/1/2021 6:40,52.925,
5640,2/1/2021 6:45,52.925,
5641,2/1/2021 6:50,52.925,
5642,2/1/2021 6:55,52.925,
5643,2/1/2021 7:00,52.925,
5644,2/1/2021 7:05,52.925,
5645,2/1/2021 7:10,52.925,
5646,2/1/2021 7:15,52.925,
5647,2/1/2021 7:20,52.925,
5648,2/1/2021 7:25,52.925,
5649,2/1/2021 7:30,52.925,
5650,2/1/2021 7:35,52.925,
5651,2/1/2021 7:40,52.925,
5652,2/1/2021 7:45,52.925,
5653,2/1/2021 7:50,52.925,
5654,2/1/2021 7:55,52.925,
5655,2/1/2021 8:00,52.925,
5656,2/1/2021 8:05,52.925,
5657,2/1/2021 8:10,52.925,
5658,2/1/2021 8:15,53.1,
5659,2/1/2021 8:20,52.925,
5660,2/1/2021 8:25,52.925,
5661,2/1/2021 8:30,53.1,
5662,2/1/2021 8:35,53.1,
5663,2/1/2021 8:40,52.925,
5664,2/1/2021 8:45,53.1,
5665,2/1/2021 8:50,53.1,
5666,2/1/2021 8:55,53.1,
5667,2/1/2021 9:00,52.925,
5668,2/1/2021 9:05,52.925,
5669,2/1/2021 9:10,52.925,
5670,2/1/2021 9:15,52.925,
5671,2/1/2021 9:20,53.1,
5672,2/1/2021 9:25,53.1,
5673,2/1/2021 9:30,53.1,
5674,2/1/2021 9:35,53.1,
5675,2/1/2021 9:40,53.1,
5676,2/1/2021 9:45,53.1,
5677,2/1/2021 9:50,53.1,
5678,2/1/2021 9:55,53.1,
5679,2/1/2021 10:00,53.1,
5680,2/1/2021 10:05,53.1,
5681,2/1/2021 10:10,53.1,
5682,2/1/2021 10:15,53.1,
5683,2/1/2021 10:20,53.1,
5684,2/1/2021 10:25,53.1,
5685,2/1/2021 10:30,53.1,
5686,2/1/2021 10:35,53.1,
5687,2/1/2021 10:40,53.1,
5688,2/1/2021 10:45,53.1,
5689,2/1/2021 10:50,53.1,
5690,2/1/2021 10:55,53.1,
5691,2/1/2021 11:00,53.1,
5692,2/1/2021 11:05,53.1,
5693,2/1/2021 11:10,53.1,
5694,2/1/2021 11:15,53.1,
5695,2/1/2021 11:20,53.1,
5696,2/1/2021 11:25,53.1,
5697,2/1/2021 11:30,53.1,
5698,2/1/2021 11:35,53.1,
5699,2/1/2021 11:40,53.1,
5700,2/1/2021 11:45,53.274,
5701,2/1/2021 11:50,53.1,
5702,2/1/2021 11:55,53.1,
5703,2/1/2021 12:00,53.274,
5704,2/1/2021 12:05,53.274,
5705,2/1/2021 12:10,53.274,
5706,2/1/2021 12:15,53.1,
5707,2/1/2021 12:20,53.274,
5708,2/1/2021 12:25,53.274,
5709,2/1/2021 12:30,53.274,
5710,2/1/2021 12:35,53.274,
5711,2/1/2021 12:40,53.274,
5712,2/1/2021 12:45,53.274,
5713,2/1/2021 12:50,53.274,
5714,2/1/2021 12:55,53.274,
5715,2/1/2021 13:00,53.274,
5716,2/1/2021 13:05,53.274,
5717,2/1/2021 13:10,53.274,
5718,2/1/2021 13:15,53.274,
5719,2/1/2021 13:20,53.274,
5720,2/1/2021 13:25,53.274,
5721,2/1/2021 13:30,53.274,
5722,2/1/2021 13:35,53.274,
5723,2/1/2021 13:40,53.274,
5724,2/1/2021 13:45,53.274,
5725,2/1/2021 13:50,53.274,
5726,2/1/2021 13:55,53.274,
5727,2/1/2021 14:00,53.274,
5728,2/1/2021 14:05,53.274,
5729,2/1/2021 14:10,53.274,
5730,2/1/2021 14:15,53.274,
5731,2/1/2021 14:20,53.274,
5732,2/1/2021 14:25,53.274,
5733,2/1/2021 14:30,53.449,
5734,2/1/2021 14:35,53.274,
5735,2/1/2021 14:40,53.449,
5736,2/1/2021 14:45,53.449,
5737,2/1/2021 14:50,53.449,
5738,2/1/2021 14:55,53.449,
5739,2/1/2021 15:00,53.449,
5740,2/1/2021 15:05,53.274,
5741,2/1/2021 15:10,53.274,
5742,2/1/2021 15:15,53.274,
5743,2/1/2021 15:20,53.449,
5744,2/1/2021 15:25,53.274,
5745,2/1/2021 15:30,53.449,
5746,2/1/2021 15:35,53.449,
5747,2/1/2021 15:40,53.274,
5748,2/1/2021 15:45,53.449,
5749,2/1/2021 15:50,53.449,
5750,2/1/2021 15:55,53.449,
5751,2/1/2021 16:00,53.274,
5752,2/1/2021 16:05,53.274,
5753,2/1/2021 16:10,53.274,
5754,2/1/2021 16:15,53.274,
5755,2/1/2021 16:20,53.274,
5756,2/1/2021 16:25,53.274,
5757,2/1/2021 16:30,53.274,
5758,2/1/2021 16:35,53.274,
5759,2/1/2021 16:40,53.274,
5760,2/1/2021 16:45,53.274,
5761,2/1/2021 16:50,53.274,
5762,2/1/2021 16:55,53.274,
5763,2/1/2021 17:00,53.274,
5764,2/1/2021 17:05,53.274,
5765,2/1/2021 17:10,53.274,
5766,2/1/2021 17:15,53.274,
5767,2/1/2021 17:20,53.274,
5768,2/1/2021 17:25,53.1,
5769,2/1/2021 17:30,53.274,
5770,2/1/2021 17:35,53.274,
5771,2/1/2021 17:40,53.1,
5772,2/1/2021 17:45,53.1,
5773,2/1/2021 17:50,53.1,
5774,2/1/2021 17:55,53.1,
5775,2/1/2021 18:00,53.1,
5776,2/1/2021 18:05,53.1,
5777,2/1/2021 18:10,53.1,
5778,2/1/2021 18:15,53.1,
5779,2/1/2021 18:20,53.1,
5780,2/1/2021 18:25,53.1,
5781,2/1/2021 18:30,53.1,
5782,2/1/2021 18:35,52.925,
5783,2/1/2021 18:40,52.925,
5784,2/1/2021 18:45,52.925,
5785,2/1/2021 18:50,52.925,
5786,2/1/2021 18:55,52.925,
5787,2/1/2021 19:00,52.925,
5788,2/1/2021 19:05,52.925,
5789,2/1/2021 19:10,52.925,
5790,2/1/2021 19:15,52.925,
5791,2/1/2021 19:20,52.925,
5792,2/1/2021 19:25,52.925,
5793,2/1/2021 19:30,52.925,
5794,2/1/2021 19:35,52.75,
5795,2/1/2021 19:40,52.925,
5796,2/1/2021 19:45,52.75,
5797,2/1/2021 19:50,52.75,
5798,2/1/2021 19:55,52.925,
5799,2/1/2021 20:00,52.75,
5800,2/1/2021 20:05,52.75,
5801,2/1/2021 20:10,52.75,
5802,2/1/2021 20:15,52.75,
5803,2/1/2021 20:20,52.75,
5804,2/1/2021 20:25,52.75,
5805,2/1/2021 20:30,52.75,
5806,2/1/2021 20:35,52.75,
5807,2/1/2021 20:40,52.75,
5808,2/1/2021 20:45,52.75,
5809,2/1/2021 20:50,52.75,
5810,2/1/2021 20:55,52.75,
5811,2/1/2021 21:00,52.75,
5812,2/1/2021 21:05,52.75,
5813,2/1/2021 21:10,52.75,
5814,2/1/2021 21:15,52.75,
5815,2/1/2021 21:20,52.75,
5816,2/1/2021 21:25,52.75,
5817,2/1/2021 21:30,52.75,
5818,2/1/2021 21:35,52.75,
5819,2/1/2021 21:40,52.75,
5820,2/1/2021 21:45,52.75,
5821,2/1/2021 21:50,52.75,
5822,2/1/2021 21:55,52.75,
5823,2/1/2021 22:00,52.75,
5824,2/1/2021 22:05,52.75,
5825,2/1/2021 22:10,52.75,
5826,2/1/2021 22:15,52.75,
5827,2/1/2021 22:20,52.75,
5828,2/1/2021 22:25,52.75,
5829,2/1/2021 22:30,52.75,
5830,2/1/2021 22:35,52.75,
5831,2/1/2021 22:40,52.75,
5832,2/1/2021 22:45,52.925,
5833,2/1/2021 22:50,52.925,
5834,2/1/2021 22:55,52.75,
5835,2/1/2021 23:00,52.925,
5836,2/1/2021 23:05,52.925,
5837,2/1/2021 23:10,52.925,
5838,2/1/2021 23:15,52.75,
5839,2/1/2021 23:20,52.75,
5840,2/1/2021 23:25,52.925,
5841,2/1/2021 23:30,52.925,
5842,2/1/2021 23:35,52.925,
5843,2/1/2021 23:40,52.75,
5844,2/1/2021 23:45,52.75,
5845,2/1/2021 23:50,52.75,
5846,2/1/2021 23:55,52.75,
5847,2/2/2021 0:00,52.75,
5848,2/2/2021 0:05,52.75,
5849,2/2/2021 0:10,52.75,
5850,2/2/2021 0:15,52.75,
5851,2/2/2021 0:20,52.75,
5852,2/2/2021 0:25,52.75,
5853,2/2/2021 0:30,52.75,
5854,2/2/2021 0:35,52.75,
5855,2/2/2021 0:40,52.75,
5856,2/2/2021 0:45,52.75,
5857,2/2/2021 0:50,52.75,
5858,2/2/2021 0:55,52.75,
5859,2/2/2021 1:00,52.75,
5860,2/2/2021 1:05,52.75,
5861,2/2/2021 1:10,52.75,
5862,2/2/2021 1:15,52.75,
5863,2/2/2021 1:20,52.75,
5864,2/2/2021 1:25,52.75,
5865,2/2/2021 1:30,52.75,
5866,2/2/2021 1:35,52.75,
5867,2/2/2021 1:40,52.75,
5868,2/2/2021 1:45,52.75,
5869,2/2/2021 1:50,52.75,
5870,2/2/2021 1:55,52.75,
5871,2/2/2021 2:00,52.75,
5872,2/2/2021 2:05,52.75,
5873,2/2/2021 2:10,52.75,
5874,2/2/2021 2:15,52.75,
5875,2/2/2021 2:20,52.75,
5876,2/2/2021 2:25,52.75,
5877,2/2/2021 2:30,52.75,
5878,2/2/2021 2:35,52.75,
5879,2/2/2021 2:40,52.75,
5880,2/2/2021 2:45,52.75,
5881,2/2/2021 2:50,52.75,
5882,2/2/2021 2:55,52.75,
5883,2/2/2021 3:00,52.75,
5884,2/2/2021 3:05,52.75,
5885,2/2/2021 3:10,52.75,
5886,2/2/2021 3:15,52.75,
5887,2/2/2021 3:20,52.75,
5888,2/2/2021 3:25,52.75,
5889,2/2/2021 3:30,52.75,
5890,2/2/2021 3:35,52.75,
5891,2/2/2021 3:40,52.75,
5892,2/2/2021 3:45,52.75,
5893,2/2/2021 3:50,52.75,
5894,2/2/2021 3:55,52.75,
5895,2/2/2021 4:00,52.75,
5896,2/2/2021 4:05,52.75,
5897,2/2/2021 4:10,52.75,
5898,2/2/2021 4:15,52.75,
5899,2/2/2021 4:20,52.75,
5900,2/2/2021 4:25,52.576,
5901,2/2/2021 4:30,52.75,
5902,2/2/2021 4:35,52.576,
5903,2/2/2021 4:40,52.576,
5904,2/2/2021 4:45,52.576,
5905,2/2/2021 4:50,52.576,
5906,2/2/2021 4:55,52.576,
5907,2/2/2021 5:00,52.576,
5908,2/2/2021 5:05,52.576,
5909,2/2/2021 5:10,52.576,
5910,2/2/2021 5:15,52.576,
5911,2/2/2021 5:20,52.576,
5912,2/2/2021 5:25,52.576,
5913,2/2/2021 5:30,52.576,
5914,2/2/2021 5:35,52.576,
5915,2/2/2021 5:40,52.576,
5916,2/2/2021 5:45,52.576,
5917,2/2/2021 5:50,52.576,
5918,2/2/2021 5:55,52.576,
5919,2/2/2021 6:00,52.576,
5920,2/2/2021 6:05,52.576,
5921,2/2/2021 6:10,52.576,
5922,2/2/2021 6:15,52.576,
5923,2/2/2021 6:20,52.576,
5924,2/2/2021 6:25,52.576,
5925,2/2/2021 6:30,52.576,
5926,2/2/2021 6:35,52.401,
5927,2/2/2021 6:40,52.401,
5928,2/2/2021 6:45,52.401,
5929,2/2/2021 6:50,52.401,
5930,2/2/2021 6:55,52.401,
5931,2/2/2021 7:00,52.401,
5932,2/2/2021 7:05,52.401,
5933,2/2/2021 7:10,52.401,
5934,2/2/2021 7:15,52.401,
5935,2/2/2021 7:20,52.401,
5936,2/2/2021 7:25,52.401,
5937,2/2/2021 7:30,52.401,
5938,2/2/2021 7:35,52.401,
5939,2/2/2021 7:40,52.401,
5940,2/2/2021 7:45,52.401,
5941,2/2/2021 7:50,52.401,
5942,2/2/2021 7:55,52.401,
5943,2/2/2021 8:00,52.401,
5944,2/2/2021 8:05,52.401,
5945,2/2/2021 8:10,52.576,
5946,2/2/2021 8:15,52.576,
5947,2/2/2021 8:20,52.576,
5948,2/2/2021 8:25,52.576,
5949,2/2/2021 8:30,52.75,
5950,2/2/2021 8:35,52.75,
5951,2/2/2021 8:40,52.75,
5952,2/2/2021 8:45,52.75,
5953,2/2/2021 8:50,52.75,
5954,2/2/2021 8:55,52.925,
5955,2/2/2021 9:00,52.925,
5956,2/2/2021 9:05,52.925,
5957,2/2/2021 9:10,53.274,
5958,2/2/2021 9:15,53.274,
5959,2/2/2021 9:20,53.274,
5960,2/2/2021 9:25,53.274,
5961,2/2/2021 9:30,53.449,
5962,2/2/2021 9:35,53.449,
5963,2/2/2021 9:40,53.449,
5964,2/2/2021 9:45,53.623,
5965,2/2/2021 9:50,53.798,
5966,2/2/2021 9:55,53.798,
5967,2/2/2021 10:00,53.449,
5968,2/2/2021 10:05,53.274,
5969,2/2/2021 10:10,53.449,
5970,2/2/2021 10:15,53.449,
5971,2/2/2021 10:20,53.449,
5972,2/2/2021 10:25,53.274,
5973,2/2/2021 10:30,53.449,
5974,2/2/2021 10:35,53.449,
5975,2/2/2021 10:40,53.449,
5976,2/2/2021 10:45,53.449,
5977,2/2/2021 10:50,53.449,
5978,2/2/2021 10:55,53.274,
5979,2/2/2021 11:00,53.274,
5980,2/2/2021 11:05,53.274,
5981,2/2/2021 11:10,53.274,
5982,2/2/2021 11:15,53.274,
5983,2/2/2021 11:20,53.1,
5984,2/2/2021 11:25,53.1,
5985,2/2/2021 11:30,53.274,
5986,2/2/2021 11:35,53.1,
5987,2/2/2021 11:40,53.1,
5988,2/2/2021 11:45,53.1,
5989,2/2/2021 11:50,53.1,
5990,2/2/2021 11:55,53.1,
5991,2/2/2021 12:00,53.1,
5992,2/2/2021 12:05,53.274,
5993,2/2/2021 12:10,53.274,
5994,2/2/2021 12:15,53.274,
5995,2/2/2021 12:20,53.274,
5996,2/2/2021 12:25,53.274,
5997,2/2/2021 12:30,53.1,
5998,2/2/2021 12:35,53.274,
5999,2/2/2021 12:40,53.274,
6000,2/2/2021 12:45,53.274,
6001,2/2/2021 12:50,53.274,
6002,2/2/2021 12:55,53.274,
6003,2/2/2021 13:00,53.274,
6004,2/2/2021 13:05,53.274,
6005,2/2/2021 13:10,53.274,
6006,2/2/2021 13:15,53.274,
6007,2/2/2021 13:20,53.274,
6008,2/2/2021 13:25,53.274,
6009,2/2/2021 13:30,53.274,
6010,2/2/2021 13:35,53.274,
6011,2/2/2021 13:40,53.274,
6012,2/2/2021 13:45,53.274,
6013,2/2/2021 13:50,53.449,
6014,2/2/2021 13:55,53.449,
6015,2/2/2021 14:00,53.449,
6016,2/2/2021 14:05,53.449,
6017,2/2/2021 14:10,53.449,
6018,2/2/2021 14:15,53.449,
6019,2/2/2021 14:20,53.449,
6020,2/2/2021 14:25,53.449,
6021,2/2/2021 14:30,53.449,
6022,2/2/2021 14:35,53.449,
6023,2/2/2021 14:40,53.449,
6024,2/2/2021 14:45,53.449,
6025,2/2/2021 14:50,53.449,
6026,2/2/2021 14:55,53.449,
6027,2/2/2021 15:00,53.449,
6028,2/2/2021 15:05,53.449,
6029,2/2/2021 15:10,53.449,
6030,2/2/2021 15:15,53.449,
6031,2/2/2021 15:20,53.623,
6032,2/2/2021 15:25,53.449,
6033,2/2/2021 15:30,53.449,
6034,2/2/2021 15:35,53.449,
6035,2/2/2021 15:40,53.623,
6036,2/2/2021 15:45,53.623,
6037,2/2/2021 15:50,53.449,
6038,2/2/2021 15:55,53.449,
6039,2/2/2021 16:00,53.623,
6040,2/2/2021 16:05,53.623,
6041,2/2/2021 16:10,53.449,
6042,2/2/2021 16:15,53.623,
6043,2/2/2021 16:20,53.623,
6044,2/2/2021 16:25,53.449,
6045,2/2/2021 16:30,53.623,
6046,2/2/2021 16:35,53.623,
6047,2/2/2021 16:40,53.449,
6048,2/2/2021 16:45,53.623,
6049,2/2/2021 16:50,53.623,
6050,2/2/2021 16:55,53.623,
6051,2/2/2021 17:00,53.449,
6052,2/2/2021 17:05,53.449,
6053,2/2/2021 17:10,53.449,
6054,2/2/2021 17:15,53.623,
6055,2/2/2021 17:20,53.449,
6056,2/2/2021 17:25,53.449,
6057,2/2/2021 17:30,53.449,
6058,2/2/2021 17:35,53.449,
6059,2/2/2021 17:40,53.449,
6060,2/2/2021 17:45,53.449,
6061,2/2/2021 17:50,53.449,
6062,2/2/2021 17:55,53.449,
6063,2/2/2021 18:00,53.449,
6064,2/2/2021 18:05,53.449,
6065,2/2/2021 18:10,53.449,
6066,2/2/2021 18:15,53.449,
6067,2/2/2021 18:20,53.449,
6068,2/2/2021 18:25,53.449,
6069,2/2/2021 18:30,53.449,
6070,2/2/2021 18:35,53.449,
6071,2/2/2021 18:40,53.449,
6072,2/2/2021 18:45,53.274,
6073,2/2/2021 18:50,53.274,
6074,2/2/2021 18:55,53.274,
6075,2/2/2021 19:00,53.274,
6076,2/2/2021 19:05,53.274,
6077,2/2/2021 19:10,53.274,
6078,2/2/2021 19:15,53.274,
6079,2/2/2021 19:20,53.274,
6080,2/2/2021 19:25,53.274,
6081,2/2/2021 19:30,53.274,
6082,2/2/2021 19:35,53.274,
6083,2/2/2021 19:40,53.274,
6084,2/2/2021 19:45,53.274,
6085,2/2/2021 19:50,53.274,
6086,2/2/2021 19:55,53.274,
6087,2/2/2021 20:00,53.274,
6088,2/2/2021 20:05,53.274,
6089,2/2/2021 20:10,53.274,
6090,2/2/2021 20:15,53.274,
6091,2/2/2021 20:20,53.1,
6092,2/2/2021 20:25,53.1,
6093,2/2/2021 20:30,53.1,
6094,2/2/2021 20:35,53.1,
6095,2/2/2021 20:40,53.1,
6096,2/2/2021 20:45,53.1,
6097,2/2/2021 20:50,53.1,
6098,2/2/2021 20:55,53.1,
6099,2/2/2021 21:00,53.1,
6100,2/2/2021 21:05,53.1,
6101,2/2/2021 21:10,53.1,
6102,2/2/2021 21:15,53.1,
6103,2/2/2021 21:20,53.1,
6104,2/2/2021 21:25,53.1,
6105,2/2/2021 21:30,53.1,
6106,2/2/2021 21:35,53.1,
6107,2/2/2021 21:40,53.1,
6108,2/2/2021 21:45,53.1,
6109,2/2/2021 21:50,53.1,
6110,2/2/2021 21:55,53.1,
6111,2/2/2021 22:00,53.1,
6112,2/2/2021 22:05,53.1,
