"Plot Title: Pigeon Point_1.13.21_south_COHEN LAB"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20897317, SEN S/N: 20897317)","End Of File (LGR S/N: 20897317)"
7960,01/19/21 03:39:00 AM,51.699,
7961,01/19/21 03:40:00 AM,51.699,
7962,01/19/21 03:41:00 AM,51.699,
7963,01/19/21 03:42:00 AM,51.699,
7964,01/19/21 03:43:00 AM,51.699,
7965,01/19/21 03:44:00 AM,51.699,
7966,01/19/21 03:45:00 AM,51.699,
7967,01/19/21 03:46:00 AM,51.523,
7968,01/19/21 03:47:00 AM,51.523,
7969,01/19/21 03:48:00 AM,51.523,
7970,01/19/21 03:49:00 AM,51.523,
7971,01/19/21 03:50:00 AM,51.523,
7972,01/19/21 03:51:00 AM,51.523,
7973,01/19/21 03:52:00 AM,51.523,
7974,01/19/21 03:53:00 AM,51.523,
7975,01/19/21 03:54:00 AM,51.523,
7976,01/19/21 03:55:00 AM,51.523,
7977,01/19/21 03:56:00 AM,51.523,
7978,01/19/21 03:57:00 AM,51.523,
7979,01/19/21 03:58:00 AM,51.523,
7980,01/19/21 03:59:00 AM,51.523,
7981,01/19/21 04:00:00 AM,51.523,
7982,01/19/21 04:01:00 AM,51.523,
7983,01/19/21 04:02:00 AM,51.523,
7984,01/19/21 04:03:00 AM,51.523,
7985,01/19/21 04:04:00 AM,51.523,
7986,01/19/21 04:05:00 AM,51.523,
7987,01/19/21 04:06:00 AM,51.523,
7988,01/19/21 04:07:00 AM,51.523,
7989,01/19/21 04:08:00 AM,51.523,
7990,01/19/21 04:09:00 AM,51.523,
7991,01/19/21 04:10:00 AM,51.523,
7992,01/19/21 04:11:00 AM,51.523,
7993,01/19/21 04:12:00 AM,51.523,
7994,01/19/21 04:13:00 AM,51.523,
7995,01/19/21 04:14:00 AM,51.523,
7996,01/19/21 04:15:00 AM,51.523,
7997,01/19/21 04:16:00 AM,51.523,
7998,01/19/21 04:17:00 AM,51.523,
7999,01/19/21 04:18:00 AM,51.523,
8000,01/19/21 04:19:00 AM,51.523,
8001,01/19/21 04:20:00 AM,51.523,
8002,01/19/21 04:21:00 AM,51.523,
8003,01/19/21 04:22:00 AM,51.523,
8004,01/19/21 04:23:00 AM,51.523,
8005,01/19/21 04:24:00 AM,51.523,
8006,01/19/21 04:25:00 AM,51.523,
8007,01/19/21 04:26:00 AM,51.523,
8008,01/19/21 04:27:00 AM,51.523,
8009,01/19/21 04:28:00 AM,51.523,
8010,01/19/21 04:29:00 AM,51.523,
8011,01/19/21 04:30:00 AM,51.523,
8012,01/19/21 04:31:00 AM,51.523,
8013,01/19/21 04:32:00 AM,51.523,
8014,01/19/21 04:33:00 AM,51.523,
8015,01/19/21 04:34:00 AM,51.523,
8016,01/19/21 04:35:00 AM,51.523,
8017,01/19/21 04:36:00 AM,51.523,
8018,01/19/21 04:37:00 AM,51.523,
8019,01/19/21 04:38:00 AM,51.523,
8020,01/19/21 04:39:00 AM,51.523,
8021,01/19/21 04:40:00 AM,51.523,
8022,01/19/21 04:41:00 AM,51.523,
8023,01/19/21 04:42:00 AM,51.346,
8024,01/19/21 04:43:00 AM,51.346,
8025,01/19/21 04:44:00 AM,51.346,
8026,01/19/21 04:45:00 AM,51.346,
8027,01/19/21 04:46:00 AM,51.346,
8028,01/19/21 04:47:00 AM,51.346,
8029,01/19/21 04:48:00 AM,51.346,
8030,01/19/21 04:49:00 AM,51.346,
8031,01/19/21 04:50:00 AM,51.346,
8032,01/19/21 04:51:00 AM,51.346,
8033,01/19/21 04:52:00 AM,51.346,
8034,01/19/21 04:53:00 AM,51.346,
8035,01/19/21 04:54:00 AM,51.346,
8036,01/19/21 04:55:00 AM,51.346,
8037,01/19/21 04:56:00 AM,51.346,
8038,01/19/21 04:57:00 AM,51.346,
8039,01/19/21 04:58:00 AM,51.346,
8040,01/19/21 04:59:00 AM,51.346,
8041,01/19/21 05:00:00 AM,51.346,
8042,01/19/21 05:01:00 AM,51.346,
8043,01/19/21 05:02:00 AM,51.346,
8044,01/19/21 05:03:00 AM,51.346,
8045,01/19/21 05:04:00 AM,51.346,
8046,01/19/21 05:05:00 AM,51.346,
8047,01/19/21 05:06:00 AM,51.346,
8048,01/19/21 05:07:00 AM,51.346,
8049,01/19/21 05:08:00 AM,51.346,
8050,01/19/21 05:09:00 AM,51.346,
8051,01/19/21 05:10:00 AM,51.346,
8052,01/19/21 05:11:00 AM,51.346,
8053,01/19/21 05:12:00 AM,51.346,
8054,01/19/21 05:13:00 AM,51.346,
8055,01/19/21 05:14:00 AM,51.346,
8056,01/19/21 05:15:00 AM,51.346,
8057,01/19/21 05:16:00 AM,51.346,
8058,01/19/21 05:17:00 AM,51.346,
8059,01/19/21 05:18:00 AM,51.346,
8060,01/19/21 05:19:00 AM,51.346,
8061,01/19/21 05:20:00 AM,51.346,
8062,01/19/21 05:21:00 AM,51.346,
8063,01/19/21 05:22:00 AM,51.346,
8064,01/19/21 05:23:00 AM,51.346,
8065,01/19/21 05:24:00 AM,51.172,
8066,01/19/21 05:25:00 AM,51.346,
8067,01/19/21 05:26:00 AM,51.346,
8068,01/19/21 05:27:00 AM,51.172,
8069,01/19/21 05:28:00 AM,51.172,
8070,01/19/21 05:29:00 AM,51.172,
8071,01/19/21 05:30:00 AM,51.172,
8072,01/19/21 05:31:00 AM,51.172,
8073,01/19/21 05:32:00 AM,51.346,
8074,01/19/21 05:33:00 AM,51.172,
8075,01/19/21 05:34:00 AM,51.172,
8076,01/19/21 05:35:00 AM,51.172,
8077,01/19/21 05:36:00 AM,51.346,
8078,01/19/21 05:37:00 AM,51.172,
8079,01/19/21 05:38:00 AM,51.172,
8080,01/19/21 05:39:00 AM,51.172,
8081,01/19/21 05:40:00 AM,51.346,
8082,01/19/21 05:41:00 AM,51.172,
8083,01/19/21 05:42:00 AM,51.346,
8084,01/19/21 05:43:00 AM,51.172,
8085,01/19/21 05:44:00 AM,51.346,
8086,01/19/21 05:45:00 AM,51.172,
8087,01/19/21 05:46:00 AM,51.346,
8088,01/19/21 05:47:00 AM,51.172,
8089,01/19/21 05:48:00 AM,51.346,
8090,01/19/21 05:49:00 AM,51.346,
8091,01/19/21 05:50:00 AM,51.172,
8092,01/19/21 05:51:00 AM,51.172,
8093,01/19/21 05:52:00 AM,51.172,
8094,01/19/21 05:53:00 AM,51.172,
8095,01/19/21 05:54:00 AM,51.172,
8096,01/19/21 05:55:00 AM,51.346,
8097,01/19/21 05:56:00 AM,51.172,
8098,01/19/21 05:57:00 AM,51.172,
8099,01/19/21 05:58:00 AM,51.172,
8100,01/19/21 05:59:00 AM,51.172,
8101,01/19/21 06:00:00 AM,51.172,
8102,01/19/21 06:01:00 AM,51.172,
8103,01/19/21 06:02:00 AM,51.172,
8104,01/19/21 06:03:00 AM,51.172,
8105,01/19/21 06:04:00 AM,51.172,
8106,01/19/21 06:05:00 AM,51.172,
8107,01/19/21 06:06:00 AM,51.172,
8108,01/19/21 06:07:00 AM,51.172,
8109,01/19/21 06:08:00 AM,51.172,
8110,01/19/21 06:09:00 AM,51.172,
8111,01/19/21 06:10:00 AM,51.172,
8112,01/19/21 06:11:00 AM,51.172,
8113,01/19/21 06:12:00 AM,51.172,
8114,01/19/21 06:13:00 AM,51.172,
8115,01/19/21 06:14:00 AM,51.172,
8116,01/19/21 06:15:00 AM,51.172,
8117,01/19/21 06:16:00 AM,51.172,
8118,01/19/21 06:17:00 AM,51.172,
8119,01/19/21 06:18:00 AM,51.172,
8120,01/19/21 06:19:00 AM,51.172,
8121,01/19/21 06:20:00 AM,51.172,
8122,01/19/21 06:21:00 AM,51.172,
8123,01/19/21 06:22:00 AM,51.172,
8124,01/19/21 06:23:00 AM,51.172,
8125,01/19/21 06:24:00 AM,51.172,
8126,01/19/21 06:25:00 AM,51.172,
8127,01/19/21 06:26:00 AM,51.172,
8128,01/19/21 06:27:00 AM,51.172,
8129,01/19/21 06:28:00 AM,51.172,
8130,01/19/21 06:29:00 AM,51.172,
8131,01/19/21 06:30:00 AM,51.172,
8132,01/19/21 06:31:00 AM,51.172,
8133,01/19/21 06:32:00 AM,51.172,
8134,01/19/21 06:33:00 AM,51.172,
8135,01/19/21 06:34:00 AM,51.172,
8136,01/19/21 06:35:00 AM,51.172,
8137,01/19/21 06:36:00 AM,51.172,
8138,01/19/21 06:37:00 AM,51.172,
8139,01/19/21 06:38:00 AM,51.172,
8140,01/19/21 06:39:00 AM,51.172,
8141,01/19/21 06:40:00 AM,51.172,
8142,01/19/21 06:41:00 AM,51.172,
8143,01/19/21 06:42:00 AM,51.172,
8144,01/19/21 06:43:00 AM,51.172,
8145,01/19/21 06:44:00 AM,51.172,
8146,01/19/21 06:45:00 AM,51.172,
8147,01/19/21 06:46:00 AM,51.172,
8148,01/19/21 06:47:00 AM,51.172,
8149,01/19/21 06:48:00 AM,51.172,
8150,01/19/21 06:49:00 AM,50.995,
8151,01/19/21 06:50:00 AM,50.995,
8152,01/19/21 06:51:00 AM,51.172,
8153,01/19/21 06:52:00 AM,51.172,
8154,01/19/21 06:53:00 AM,50.995,
8155,01/19/21 06:54:00 AM,51.172,
8156,01/19/21 06:55:00 AM,50.995,
8157,01/19/21 06:56:00 AM,50.995,
8158,01/19/21 06:57:00 AM,50.995,
8159,01/19/21 06:58:00 AM,51.172,
8160,01/19/21 06:59:00 AM,51.172,
8161,01/19/21 07:00:00 AM,50.995,
8162,01/19/21 07:01:00 AM,50.995,
8163,01/19/21 07:02:00 AM,50.995,
8164,01/19/21 07:03:00 AM,50.995,
8165,01/19/21 07:04:00 AM,50.995,
8166,01/19/21 07:05:00 AM,50.995,
8167,01/19/21 07:06:00 AM,50.995,
8168,01/19/21 07:07:00 AM,50.995,
8169,01/19/21 07:08:00 AM,50.995,
8170,01/19/21 07:09:00 AM,50.995,
8171,01/19/21 07:10:00 AM,50.995,
8172,01/19/21 07:11:00 AM,50.995,
8173,01/19/21 07:12:00 AM,50.995,
8174,01/19/21 07:13:00 AM,50.995,
8175,01/19/21 07:14:00 AM,50.995,
8176,01/19/21 07:15:00 AM,50.995,
8177,01/19/21 07:16:00 AM,50.995,
8178,01/19/21 07:17:00 AM,50.995,
8179,01/19/21 07:18:00 AM,50.995,
8180,01/19/21 07:19:00 AM,50.995,
8181,01/19/21 07:20:00 AM,50.995,
8182,01/19/21 07:21:00 AM,50.995,
8183,01/19/21 07:22:00 AM,50.995,
8184,01/19/21 07:23:00 AM,50.995,
8185,01/19/21 07:24:00 AM,50.995,
8186,01/19/21 07:25:00 AM,50.995,
8187,01/19/21 07:26:00 AM,50.995,
8188,01/19/21 07:27:00 AM,50.995,
8189,01/19/21 07:28:00 AM,50.995,
8190,01/19/21 07:29:00 AM,50.995,
8191,01/19/21 07:30:00 AM,50.995,
8192,01/19/21 07:31:00 AM,50.995,
8193,01/19/21 07:32:00 AM,50.995,
8194,01/19/21 07:33:00 AM,50.995,
8195,01/19/21 07:34:00 AM,50.995,
8196,01/19/21 07:35:00 AM,50.995,
8197,01/19/21 07:36:00 AM,50.995,
8198,01/19/21 07:37:00 AM,50.995,
8199,01/19/21 07:38:00 AM,50.995,
8200,01/19/21 07:39:00 AM,50.995,
8201,01/19/21 07:40:00 AM,50.995,
8202,01/19/21 07:41:00 AM,50.995,
8203,01/19/21 07:42:00 AM,50.995,
8204,01/19/21 07:43:00 AM,50.995,
8205,01/19/21 07:44:00 AM,50.995,
8206,01/19/21 07:45:00 AM,50.995,
8207,01/19/21 07:46:00 AM,50.995,
8208,01/19/21 07:47:00 AM,50.995,
8209,01/19/21 07:48:00 AM,50.995,
8210,01/19/21 07:49:00 AM,50.995,
8211,01/19/21 07:50:00 AM,50.995,
8212,01/19/21 07:51:00 AM,50.995,
8213,01/19/21 07:52:00 AM,50.995,
8214,01/19/21 07:53:00 AM,50.995,
8215,01/19/21 07:54:00 AM,50.995,
8216,01/19/21 07:55:00 AM,50.995,
8217,01/19/21 07:56:00 AM,50.995,
8218,01/19/21 07:57:00 AM,50.995,
8219,01/19/21 07:58:00 AM,50.995,
8220,01/19/21 07:59:00 AM,50.995,
8221,01/19/21 08:00:00 AM,50.995,
8222,01/19/21 08:01:00 AM,50.995,
8223,01/19/21 08:02:00 AM,50.995,
8224,01/19/21 08:03:00 AM,50.995,
8225,01/19/21 08:04:00 AM,50.819,
8226,01/19/21 08:05:00 AM,50.819,
8227,01/19/21 08:06:00 AM,50.819,
8228,01/19/21 08:07:00 AM,50.819,
8229,01/19/21 08:08:00 AM,50.995,
8230,01/19/21 08:09:00 AM,50.819,
8231,01/19/21 08:10:00 AM,50.819,
8232,01/19/21 08:11:00 AM,50.819,
8233,01/19/21 08:12:00 AM,50.819,
8234,01/19/21 08:13:00 AM,50.819,
8235,01/19/21 08:14:00 AM,50.995,
8236,01/19/21 08:15:00 AM,50.995,
8237,01/19/21 08:16:00 AM,50.819,
8238,01/19/21 08:17:00 AM,50.995,
8239,01/19/21 08:18:00 AM,50.819,
8240,01/19/21 08:19:00 AM,50.819,
8241,01/19/21 08:20:00 AM,50.995,
8242,01/19/21 08:21:00 AM,50.995,
8243,01/19/21 08:22:00 AM,50.995,
8244,01/19/21 08:23:00 AM,50.995,
8245,01/19/21 08:24:00 AM,50.995,
8246,01/19/21 08:25:00 AM,50.995,
8247,01/19/21 08:26:00 AM,50.995,
8248,01/19/21 08:27:00 AM,50.995,
8249,01/19/21 08:28:00 AM,50.995,
8250,01/19/21 08:29:00 AM,50.819,
8251,01/19/21 08:30:00 AM,50.995,
8252,01/19/21 08:31:00 AM,50.995,
8253,01/19/21 08:32:00 AM,50.819,
8254,01/19/21 08:33:00 AM,50.995,
8255,01/19/21 08:34:00 AM,50.995,
8256,01/19/21 08:35:00 AM,50.819,
8257,01/19/21 08:36:00 AM,50.819,
8258,01/19/21 08:37:00 AM,50.995,
8259,01/19/21 08:38:00 AM,50.995,
8260,01/19/21 08:39:00 AM,50.819,
8261,01/19/21 08:40:00 AM,50.995,
8262,01/19/21 08:41:00 AM,50.995,
8263,01/19/21 08:42:00 AM,50.819,
8264,01/19/21 08:43:00 AM,50.995,
8265,01/19/21 08:44:00 AM,50.995,
8266,01/19/21 08:45:00 AM,50.995,
8267,01/19/21 08:46:00 AM,50.995,
8268,01/19/21 08:47:00 AM,50.995,
8269,01/19/21 08:48:00 AM,50.995,
8270,01/19/21 08:49:00 AM,50.995,
8271,01/19/21 08:50:00 AM,50.995,
8272,01/19/21 08:51:00 AM,50.995,
8273,01/19/21 08:52:00 AM,50.995,
8274,01/19/21 08:53:00 AM,50.995,
8275,01/19/21 08:54:00 AM,50.995,
8276,01/19/21 08:55:00 AM,50.995,
8277,01/19/21 08:56:00 AM,50.995,
8278,01/19/21 08:57:00 AM,50.995,
8279,01/19/21 08:58:00 AM,50.995,
8280,01/19/21 08:59:00 AM,50.995,
8281,01/19/21 09:00:00 AM,50.995,
8282,01/19/21 09:01:00 AM,50.995,
8283,01/19/21 09:02:00 AM,50.995,
8284,01/19/21 09:03:00 AM,50.995,
8285,01/19/21 09:04:00 AM,50.995,
8286,01/19/21 09:05:00 AM,50.995,
8287,01/19/21 09:06:00 AM,50.995,
8288,01/19/21 09:07:00 AM,50.995,
8289,01/19/21 09:08:00 AM,50.995,
8290,01/19/21 09:09:00 AM,50.995,
8291,01/19/21 09:10:00 AM,50.995,
8292,01/19/21 09:11:00 AM,50.995,
8293,01/19/21 09:12:00 AM,50.995,
8294,01/19/21 09:13:00 AM,51.172,
8295,01/19/21 09:14:00 AM,50.995,
8296,01/19/21 09:15:00 AM,51.172,
8297,01/19/21 09:16:00 AM,51.172,
8298,01/19/21 09:17:00 AM,50.995,
8299,01/19/21 09:18:00 AM,50.995,
8300,01/19/21 09:19:00 AM,51.172,
8301,01/19/21 09:20:00 AM,50.995,
8302,01/19/21 09:21:00 AM,51.172,
8303,01/19/21 09:22:00 AM,51.172,
8304,01/19/21 09:23:00 AM,51.172,
8305,01/19/21 09:24:00 AM,51.172,
8306,01/19/21 09:25:00 AM,51.172,
8307,01/19/21 09:26:00 AM,51.172,
8308,01/19/21 09:27:00 AM,51.172,
8309,01/19/21 09:28:00 AM,51.172,
8310,01/19/21 09:29:00 AM,51.172,
8311,01/19/21 09:30:00 AM,51.172,
8312,01/19/21 09:31:00 AM,51.172,
8313,01/19/21 09:32:00 AM,51.172,
8314,01/19/21 09:33:00 AM,51.172,
8315,01/19/21 09:34:00 AM,51.172,
8316,01/19/21 09:35:00 AM,51.172,
8317,01/19/21 09:36:00 AM,51.346,
8318,01/19/21 09:37:00 AM,51.172,
8319,01/19/21 09:38:00 AM,51.172,
8320,01/19/21 09:39:00 AM,51.172,
8321,01/19/21 09:40:00 AM,51.172,
8322,01/19/21 09:41:00 AM,51.172,
8323,01/19/21 09:42:00 AM,51.172,
8324,01/19/21 09:43:00 AM,51.172,
8325,01/19/21 09:44:00 AM,51.172,
8326,01/19/21 09:45:00 AM,51.172,
8327,01/19/21 09:46:00 AM,51.172,
8328,01/19/21 09:47:00 AM,51.346,
8329,01/19/21 09:48:00 AM,51.346,
8330,01/19/21 09:49:00 AM,51.346,
8331,01/19/21 09:50:00 AM,51.346,
8332,01/19/21 09:51:00 AM,51.346,
8333,01/19/21 09:52:00 AM,51.346,
8334,01/19/21 09:53:00 AM,51.346,
8335,01/19/21 09:54:00 AM,51.346,
8336,01/19/21 09:55:00 AM,51.172,
8337,01/19/21 09:56:00 AM,51.346,
8338,01/19/21 09:57:00 AM,51.172,
8339,01/19/21 09:58:00 AM,51.346,
8340,01/19/21 09:59:00 AM,51.346,
8341,01/19/21 10:00:00 AM,51.346,
8342,01/19/21 10:01:00 AM,51.346,
8343,01/19/21 10:02:00 AM,51.346,
8344,01/19/21 10:03:00 AM,51.346,
8345,01/19/21 10:04:00 AM,51.523,
8346,01/19/21 10:05:00 AM,51.346,
8347,01/19/21 10:06:00 AM,51.346,
8348,01/19/21 10:07:00 AM,51.346,
8349,01/19/21 10:08:00 AM,51.346,
8350,01/19/21 10:09:00 AM,51.346,
8351,01/19/21 10:10:00 AM,51.523,
8352,01/19/21 10:11:00 AM,51.346,
8353,01/19/21 10:12:00 AM,51.346,
8354,01/19/21 10:13:00 AM,51.346,
8355,01/19/21 10:14:00 AM,51.346,
8356,01/19/21 10:15:00 AM,51.346,
8357,01/19/21 10:16:00 AM,51.346,
8358,01/19/21 10:17:00 AM,51.523,
8359,01/19/21 10:18:00 AM,51.523,
8360,01/19/21 10:19:00 AM,51.346,
8361,01/19/21 10:20:00 AM,51.346,
8362,01/19/21 10:21:00 AM,51.346,
8363,01/19/21 10:22:00 AM,51.346,
8364,01/19/21 10:23:00 AM,51.346,
8365,01/19/21 10:24:00 AM,51.523,
8366,01/19/21 10:25:00 AM,51.523,
8367,01/19/21 10:26:00 AM,51.699,
8368,01/19/21 10:27:00 AM,51.523,
8369,01/19/21 10:28:00 AM,51.523,
8370,01/19/21 10:29:00 AM,51.523,
8371,01/19/21 10:30:00 AM,51.523,
8372,01/19/21 10:31:00 AM,51.523,
8373,01/19/21 10:32:00 AM,51.523,
8374,01/19/21 10:33:00 AM,51.523,
8375,01/19/21 10:34:00 AM,51.523,
8376,01/19/21 10:35:00 AM,51.523,
8377,01/19/21 10:36:00 AM,51.523,
8378,01/19/21 10:37:00 AM,51.523,
8379,01/19/21 10:38:00 AM,51.699,
8380,01/19/21 10:39:00 AM,51.699,
8381,01/19/21 10:40:00 AM,51.523,
8382,01/19/21 10:41:00 AM,51.699,
8383,01/19/21 10:42:00 AM,51.523,
8384,01/19/21 10:43:00 AM,51.523,
8385,01/19/21 10:44:00 AM,51.523,
8386,01/19/21 10:45:00 AM,51.523,
8387,01/19/21 10:46:00 AM,51.523,
8388,01/19/21 10:47:00 AM,51.699,
8389,01/19/21 10:48:00 AM,51.699,
8390,01/19/21 10:49:00 AM,51.699,
8391,01/19/21 10:50:00 AM,51.699,
8392,01/19/21 10:51:00 AM,51.699,
8393,01/19/21 10:52:00 AM,51.523,
8394,01/19/21 10:53:00 AM,51.523,
8395,01/19/21 10:54:00 AM,51.699,
8396,01/19/21 10:55:00 AM,51.699,
8397,01/19/21 10:56:00 AM,51.699,
8398,01/19/21 10:57:00 AM,51.874,
8399,01/19/21 10:58:00 AM,51.699,
8400,01/19/21 10:59:00 AM,51.699,
8401,01/19/21 11:00:00 AM,51.699,
8402,01/19/21 11:01:00 AM,51.699,
8403,01/19/21 11:02:00 AM,51.699,
8404,01/19/21 11:03:00 AM,51.874,
8405,01/19/21 11:04:00 AM,51.699,
8406,01/19/21 11:05:00 AM,51.699,
8407,01/19/21 11:06:00 AM,51.699,
8408,01/19/21 11:07:00 AM,51.874,
8409,01/19/21 11:08:00 AM,51.874,
8410,01/19/21 11:09:00 AM,51.874,
8411,01/19/21 11:10:00 AM,51.699,
8412,01/19/21 11:11:00 AM,51.699,
8413,01/19/21 11:12:00 AM,51.699,
8414,01/19/21 11:13:00 AM,51.699,
8415,01/19/21 11:14:00 AM,51.699,
8416,01/19/21 11:15:00 AM,51.699,
8417,01/19/21 11:16:00 AM,51.699,
8418,01/19/21 11:17:00 AM,51.699,
8419,01/19/21 11:18:00 AM,51.699,
8420,01/19/21 11:19:00 AM,51.699,
8421,01/19/21 11:20:00 AM,51.874,
8422,01/19/21 11:21:00 AM,51.699,
8423,01/19/21 11:22:00 AM,51.874,
8424,01/19/21 11:23:00 AM,51.874,
8425,01/19/21 11:24:00 AM,51.699,
8426,01/19/21 11:25:00 AM,51.699,
8427,01/19/21 11:26:00 AM,51.699,
8428,01/19/21 11:27:00 AM,51.699,
8429,01/19/21 11:28:00 AM,51.699,
8430,01/19/21 11:29:00 AM,51.699,
8431,01/19/21 11:30:00 AM,51.699,
8432,01/19/21 11:31:00 AM,51.699,
8433,01/19/21 11:32:00 AM,51.699,
8434,01/19/21 11:33:00 AM,51.699,
8435,01/19/21 11:34:00 AM,51.699,
8436,01/19/21 11:35:00 AM,51.699,
8437,01/19/21 11:36:00 AM,51.699,
8438,01/19/21 11:37:00 AM,51.699,
8439,01/19/21 11:38:00 AM,51.699,
8440,01/19/21 11:39:00 AM,51.874,
8441,01/19/21 11:40:00 AM,51.874,
8442,01/19/21 11:41:00 AM,51.874,
8443,01/19/21 11:42:00 AM,51.874,
8444,01/19/21 11:43:00 AM,51.874,
8445,01/19/21 11:44:00 AM,51.874,
8446,01/19/21 11:45:00 AM,51.874,
8447,01/19/21 11:46:00 AM,51.874,
8448,01/19/21 11:47:00 AM,51.874,
8449,01/19/21 11:48:00 AM,51.874,
8450,01/19/21 11:49:00 AM,51.874,
8451,01/19/21 11:50:00 AM,51.699,
8452,01/19/21 11:51:00 AM,51.874,
8453,01/19/21 11:52:00 AM,51.874,
8454,01/19/21 11:53:00 AM,51.874,
8455,01/19/21 11:54:00 AM,51.874,
8456,01/19/21 11:55:00 AM,51.874,
8457,01/19/21 11:56:00 AM,51.874,
8458,01/19/21 11:57:00 AM,51.874,
8459,01/19/21 11:58:00 AM,51.874,
8460,01/19/21 11:59:00 AM,51.874,
8461,01/19/21 12:00:00 PM,51.874,
8462,01/19/21 12:01:00 PM,51.874,
8463,01/19/21 12:02:00 PM,51.874,
8464,01/19/21 12:03:00 PM,51.874,
8465,01/19/21 12:04:00 PM,51.699,
8466,01/19/21 12:05:00 PM,51.699,
8467,01/19/21 12:06:00 PM,51.874,
8468,01/19/21 12:07:00 PM,51.874,
8469,01/19/21 12:08:00 PM,51.874,
8470,01/19/21 12:09:00 PM,51.874,
8471,01/19/21 12:10:00 PM,51.874,
8472,01/19/21 12:11:00 PM,51.874,
8473,01/19/21 12:12:00 PM,51.874,
8474,01/19/21 12:13:00 PM,51.874,
8475,01/19/21 12:14:00 PM,51.874,
8476,01/19/21 12:15:00 PM,51.874,
8477,01/19/21 12:16:00 PM,51.874,
8478,01/19/21 12:17:00 PM,51.874,
8479,01/19/21 12:18:00 PM,51.874,
8480,01/19/21 12:19:00 PM,51.874,
8481,01/19/21 12:20:00 PM,51.874,
8482,01/19/21 12:21:00 PM,51.874,
8483,01/19/21 12:22:00 PM,51.874,
8484,01/19/21 12:23:00 PM,51.874,
8485,01/19/21 12:24:00 PM,51.874,
8486,01/19/21 12:25:00 PM,51.874,
8487,01/19/21 12:26:00 PM,51.874,
8488,01/19/21 12:27:00 PM,51.874,
8489,01/19/21 12:28:00 PM,51.874,
8490,01/19/21 12:29:00 PM,52.050,
8491,01/19/21 12:30:00 PM,51.874,
8492,01/19/21 12:31:00 PM,51.874,
8493,01/19/21 12:32:00 PM,51.874,
8494,01/19/21 12:33:00 PM,51.874,
8495,01/19/21 12:34:00 PM,51.874,
8496,01/19/21 12:35:00 PM,51.874,
8497,01/19/21 12:36:00 PM,52.050,
8498,01/19/21 12:37:00 PM,51.874,
8499,01/19/21 12:38:00 PM,51.874,
8500,01/19/21 12:39:00 PM,51.874,
8501,01/19/21 12:40:00 PM,52.050,
8502,01/19/21 12:41:00 PM,52.050,
8503,01/19/21 12:42:00 PM,52.050,
8504,01/19/21 12:43:00 PM,51.874,
8505,01/19/21 12:44:00 PM,52.050,
8506,01/19/21 12:45:00 PM,51.874,
8507,01/19/21 12:46:00 PM,51.874,
8508,01/19/21 12:47:00 PM,51.874,
8509,01/19/21 12:48:00 PM,51.874,
8510,01/19/21 12:49:00 PM,52.050,
8511,01/19/21 12:50:00 PM,52.050,
8512,01/19/21 12:51:00 PM,51.874,
8513,01/19/21 12:52:00 PM,52.050,
8514,01/19/21 12:53:00 PM,52.050,
8515,01/19/21 12:54:00 PM,52.050,
8516,01/19/21 12:55:00 PM,52.050,
8517,01/19/21 12:56:00 PM,51.874,
8518,01/19/21 12:57:00 PM,52.050,
8519,01/19/21 12:58:00 PM,52.050,
8520,01/19/21 12:59:00 PM,52.050,
8521,01/19/21 01:00:00 PM,52.050,
8522,01/19/21 01:01:00 PM,52.050,
8523,01/19/21 01:02:00 PM,52.050,
8524,01/19/21 01:03:00 PM,51.874,
8525,01/19/21 01:04:00 PM,52.050,
8526,01/19/21 01:05:00 PM,52.050,
8527,01/19/21 01:06:00 PM,52.050,
8528,01/19/21 01:07:00 PM,52.050,
8529,01/19/21 01:08:00 PM,52.050,
8530,01/19/21 01:09:00 PM,52.050,
8531,01/19/21 01:10:00 PM,52.050,
8532,01/19/21 01:11:00 PM,52.050,
8533,01/19/21 01:12:00 PM,52.050,
8534,01/19/21 01:13:00 PM,52.050,
8535,01/19/21 01:14:00 PM,52.050,
8536,01/19/21 01:15:00 PM,52.050,
8537,01/19/21 01:16:00 PM,52.050,
8538,01/19/21 01:17:00 PM,52.050,
8539,01/19/21 01:18:00 PM,52.050,
8540,01/19/21 01:19:00 PM,52.050,
8541,01/19/21 01:20:00 PM,52.050,
8542,01/19/21 01:21:00 PM,52.050,
8543,01/19/21 01:22:00 PM,52.050,
8544,01/19/21 01:23:00 PM,52.050,
8545,01/19/21 01:24:00 PM,52.050,
8546,01/19/21 01:25:00 PM,52.050,
8547,01/19/21 01:26:00 PM,52.050,
8548,01/19/21 01:27:00 PM,52.050,
8549,01/19/21 01:28:00 PM,52.050,
8550,01/19/21 01:29:00 PM,52.050,
8551,01/19/21 01:30:00 PM,52.050,
8552,01/19/21 01:31:00 PM,52.050,
8553,01/19/21 01:32:00 PM,52.050,
8554,01/19/21 01:33:00 PM,52.050,
8555,01/19/21 01:34:00 PM,52.050,
8556,01/19/21 01:35:00 PM,52.050,
8557,01/19/21 01:36:00 PM,52.050,
8558,01/19/21 01:37:00 PM,52.050,
8559,01/19/21 01:38:00 PM,52.050,
8560,01/19/21 01:39:00 PM,52.050,
8561,01/19/21 01:40:00 PM,52.050,
8562,01/19/21 01:41:00 PM,52.050,
8563,01/19/21 01:42:00 PM,52.050,
